_id,id,type,image,maintenance_responsibility,name,dataspatial_wkb
11,1917616764,Park,https://tools.wprdc.org/images/pittsburgh/parks/Andrew_Joseph_Kukuruda_Park.jpg,Parks - Western,Andrew Joseph Kukuruda Park,\x00000000030000000100000050c0540392253111f1404438398a654930c0540394ff0025c0404438433d6c7219c054039a0f0a5eff4044383fcc9ea9a4c054039cc319c5a440443848e043a216c054039799e518f44044384c404a72ebc054039791819d244044384c48adeebbc054039784ec636b4044384c48adeebbc0540397785729b34044384c51116a8cc05403976bc1effa4044384c51116a8cc0540397635e742a4044384c51116a8cc054039756c93a714044384c51116a8cc05403974a3400b94044384c51116a8cc054039741d084e84044384c48adeebbc0540397353b4b304044384c48adeebbc054039728a611774044384c404a72ebc05403971c10d7bf4044384c37e6f71ac054039713ad5bee4044384c2f837b4ac05403970b49e01e4044384c271fff7ac054039702e6644e4044384c1ebc83a9c0540396f6512a954044384c165907d9c0540396e9bbf0dc4044384bf4cb1898c0540396e158750c4044384bec679cc7c0540396d4c33b544044384bcad9ad86c054039567dbb16c40443846e08f2171c0540394d50ebaae40443844e93e1c9bc0540394af4f0d84404438446b69db66c0540394a6eb91b4404438443914f484c0540394a2b9d3cc40443844284dfce3c0540394a2b9d3cc4044384406c00da2c0540394a2b9d3cc40443843f5f91601c0540394a6eb91b440443843e5321e60c0540394ab1d4f9c40443843bb40b34ec0540394b380cb6c40443843aa79bbaec0540394b7b289554044384399b2c40dc0540394bbe4473d40443843914f483dc0540394c447c30d404438438088509cc0540394ccab3ede404438436fc158fbc0540394d50ebaae40443843675ddd2bc0540394dd72367e404438435696e58ac0540394e5d5b24f404438434e3369bac0540394f26aec074044384345cfede9c0540394ff0025c0404438433d6c7219c0540392253111f1404438398a654930c05403975afaf85940443836113404eac0540399fa11a9764044383f0bae89ecc0540394c87980f5404438428d434a02c0540394c01605254044384295a6c5d2c0540394b380cb6c404438429e0a41a2c0540394a6eb91b4404438429e0a41a2c05403949a5657fb404438429e0a41a2c05403948dc11e4340443842a66dbd73c0540394855da27340443842a66dbd73c054039478c868ba404438429e0a41a2c05403946c332f01404438429e0a41a2c05403945f9df5494044384295a6c5d2c05403945308bb904044384295a6c5d2c05403943e1006084044384284dfce31c05403942d490e67404438426bb55ac0c054039424e59296404438426351def0c05403941c8216c640443842528ae74fc0540394141e9af6404438424a276b7fc05403940bbb1f2540443842396073dec05403940789613d4044384228997c3dc05403940357a3554044384217d2849dc0540393faf4278540443841fea8112cc0540391d9b1b79e4044383ab862b27dc0540391d14e3bcd4044383a96d4c33bc0540391cd1c7de54044383a7546d3fac0540391cd1c7de54044383a4b5568e8c0540391d14e3bcd4044383a29c779a7c0540391d57ff9b54044383a08398a65c0540391d9b1b79e40443839f77292c5c0540391e215336e40443839e6ab9b24c0540391e646f15640443839d5e4a383c0540391eeaa6d2640443839c51dabe2c0540391f70de8f740443839bcba3012c0540391ff7164c740443839abf33871c054039207d4e09840443839a38fbca1c0540392146a1a50404438399b2c40d1c0540392253111f1404438398a654930
12,1334547409,Building Grounds,"",Parks - Southern,Arlington Gym,\x00000000030000000100000005c053fe6088d6d3b7404435adf2ecf206c053fe60d0247022404435a4723aafffc053fe6f112fd32c404435a5a038194cc053fe6e4c0df58c404435aee631f8a1c053fe6088d6d3b7404435adf2ecf206
13,1928748922,Park,"",Parks - Southern,Arlington Park,\x0000000003000000010000004ec053fe5f2452c5a040443571da37ef5bc053fe5f3519bd4040443571da37ef5bc053fe5f3d7d391140443571da37ef5bc053fe5f4a1272c940443571da37ef5bc053fe69f05ea24d40443573f316e371c053fe7357e670e34044357646ae3a3bc053fe73647baa9b404435764f11b60bc053fe736cdf266c404435764f11b60bc053fe737974602440443576577531dbc053fe73860999dd404435765fd8adacc053fe738e6d15ad40443576683c297cc053fe7396d0917d40443576709fa54cc053fe73a365cb36404435767903211dc053fe73abc947064044357689ca18bdc053fe73affb04ee40443576922d948ec053fe73b85e80bf40443576a2f48c2ec053fe73c0c1fc8f40443576b3bb83cfc053fe73cd57364840443576d5497311c053fe73d188f43040443576ddaceee1c053fe73d188f43040443576f6d76252c053fe73d5bab21840443577079e59f3c053fe73d5bab2184044357718655193c053fe73d9ec700040443577292c4934c053fe73d5bab2184044357739f340d5c053fe73d5bab218404435774aba3876c053fe71da37ef5b4044358ef34d6a16c053fe704bc27632404435a06a6e32e4c053fe704790b84a404435a08bfc2225c053fe703f2d3c79404435a0a5269596c053fe703afb7e91404435a0b5ed8d37c053fe70329802c1404435a0c6b484d7c053fe702e6644d8404435a0d77b7c78c053fe702602c908404435a0dfdef848c053fe701d9f4d38404435a0f0a5efe9c053fe70153bd167404435a0f9096bbac053fe700cd85597404435a1016ce78ac053fe700474d9c7404435a109d0635ac053fe6ffc115df6404435a11233df2bc053fe6fef7c243e404435a11a975afbc053fe6fe718a86d404435a122fad6cbc053fe6fda836eb5404435a122fad6cbc053fe6fc58ab92c404435a12b5e529cc053fe6fb8f57f73404435a12b5e529cc053fe6fb09203a3404435a12b5e529cc053fe5b2d4d40254044359ffd60e94fc053fe5b1c8648844044359ffd60e94fc053fe5b0ff10ecb4044359ffd60e94fc053fe5b078d92fb4044359ff4fd6d7fc053fe5afaf859434044359fec99f1aec053fe5aee631f8a4044359fe43675dec053fe5ae1cde5d24044359fdbd2fa0dc053fe5ad96a6a014044359fd36f7e3dc053fe5accd530494044359fcb0c026dc053fe5ac471b4784044359fba450accc053fe5abc0e38a84044359fa97e132bc053fe5ab3aabcd84044359fa11a975bc053fe5aaf78feef4044359f90539fbac053fe5aab4741074044359f7f8ca81ac053fe5a9eb2074f4044359f559b3d08c053fe5a9a8049664044359f340d4dc6c053fe5a9a8049664044359f23465626c053fe5a9a8049664044359ef954eb14c053fe5ea24cc682404435729b280f13c053fe5ea24cc682404435728a611772c053fe5ea67e846a40443572799a1fd1c053fe5eaab042534044357268d32831c053fe5eaee2003b40443572580c3090c053fe5eb313be2340443572474538efc053fe5ebb7739f3404435723ee1bd1fc053fe5ec80c73ac404435721d53cdddc053fe5edd0529354044357204295a6cc053fe5ee568a50540443571fbc5de9cc053fe5eedcc20d540443571f36262ccc053fe5efa615a8e40443571eafee6fbc053fe5f02c4d65e40443571e29b6b2bc053fe5f0f5a101740443571e29b6b2bc053fe5f1bef49cf40443571da37ef5bc053fe5f2452c5a040443571da37ef5b
14,1848662473,Park,"",Parks - Southern,Armstrong Park,\x00000000030000000100000049c053ff1083dbc233404436bef06b3786c053ff10a137f38c404436bed740c415c053ff10b1feeb2d404436becedd4845c053ff10c2c5e2ce404436bec679cc75c053ff10d7be9857404436bec679cc75c053ff10e8858ff7404436bebe1650a4c053ff10f94c8798404436bebe1650a4c053ff1b5c7cd899404436be835dedf2c053ff1bb05faebc404436be7afa7222c053ff1c10d7be98404436be835dedf2c053ff1c53f39d1b404436be8bc169c2c053ff1ca3a4b557404436bea4ebdd33c053ff1cf355cd92404436bebe1650a4c053ff1d3ed527e5404436bee807bbb6c053ff1d8a548238404436bf1a5ca298c053ff1dd5d3dc8c404436bf5515054bc053ff1e18efbb0e404436bf8fcd67fdc053ff1e5c0b9991404436bfdb4cc250c053ff1e9af5ba2c404436c02f2f9874c053ff1ed5ae1cde404436c083126e98c053ff1f0c34c1a9404436c0e7bc3c5cc053ff1f42bb6673404436c15d2d01c1c053ff1f687b139d404436c1b10fd7e4c053ff1f7d73c925404436c1f42bb667c053ff1f8e3ac0c6404436c226809d49c053ff1fafc8b008404436c2938de6dec053ff1fc8f32379404436c308feac43c053ff1fddebd902404436c386d2ed78c053ff1fea8112ba404436c3fc43b2ddc053ff2036006d0d404436d4ed2cbea5c053ff202539756d404436d5629d840ac053ff201cd5f99c404436d573647babc053ff2014727dcc404436d5842b734bc053ff200c0f01fc404436d58c8eef1cc053ff2007dd4413404436d59d55e6bcc053ff1ffb480a5b404436d5a5b9628dc053ff1ff2e48e8a404436d5ae1cde5dc053ff1fe64f54d2404436d5b6805a2dc053ff1fddebd902404436d5bee3d5fec053ff1fd1569f49404436d5c74751cec053ff1fc4c16590404436d5cfaacd9fc053ff1fafc8b008404436d5d80e496fc053ff1fa333764f404436d5d80e496fc053ff110e453d21404436d6777079e6c053ff1101b00368404436d6777079e6c053ff10f51ac9b0404436d6777079e6c053ff10e8858ff7404436d6777079e6c053ff10e0221427404436d66f0cfe15c053ff10d38cda6e404436d66f0cfe15c053ff10cb295e9e404436d666a98245c053ff10be9424e6404436d65e460675c053ff10b630a915404436d64d7f0ed4c053ff10a99b6f5d404436d6451b9303c053ff10a137f38c404436d63cb81733c053ff1098d477bc404436d62bf11f92c053ff109070fbec404436d6238da3c2c053ff108c3f3e03404436d612c6ac21c053ff1083dbc233404436d601ffb481c053ff107b784663404436d5e071c53fc053ff107746887b404436d5cfaacd9fc053ff107746887b404436d5bee3d5fec053ff107314ca92404436d594f26aecc053ff101b003687404436c01e68a0d3c053ff101f31f46f404436bfec13b9f1c053ff102363b257404436bfb15b573fc053ff10342aa9f8404436bf7f06705dc053ff10385c67e0404436bf65dbfcebc053ff1044f1a198404436bf5515054bc053ff104d551d69404436bf3bea91dac053ff1059ea5721404436bf2b239a39c053ff10667f90da404436bf11f926c8c053ff107314ca92404436bf01322f27c053ff1083dbc233404436bef06b3786
15,485438954,Park,"",Parks - Northeast,Arsenal Park,\x0000000003000000010000000ac053fd6b37867f0b40443bb73083558ac053fd81908e581d40443b9463cfb331c053fd8c3b0c458940443ba56de3326ac053fd92b7fe08af40443baf6c69b5a6c053fd9df548ecd940443bc13fd0d068c053fd9e6ab9b23e40443bc200c0f020c053fd87ebf22c0240443be5082cf52cc053fd82cf52b90a40443bdcf0307f24c053fd71cda2b5a240443bc1d6cf850ec053fd6b37867f0b40443bb73083558a
16,1366899437,Park,https://tools.wprdc.org/images/pittsburgh/parks/August_Wilson_Park.jpg,Parks - Schenley,August Wilson Park,\x0000000003000000010000002ac053ff127b2cc7084044391f14983d79c053ff150dae3e6c4044391d57ff9b56c053ff1754b05b7d40443923b3636f3bc053ff1b435265284044392064239607c053ff1bcdbbe01540443921c475e636c053ff1c25d0742140443922af577100c053ff1c8216c615404439239a38fbcac053ff1d3ed527e54044392580c308ffc053ff1d8e86402140443926527a2058c053ff1cb89d6adf4044392cf95d4e90c053ff1b54195cc84044392f76e6106bc053ff1ad6451b93404439305100a394c053ff198288051d40443932acfb762ec053ff18b502abac4044393415b1422dc053ff17e77d523b404439357e670e2cc053ff1650a45d4240443938476f2a5ac053ff158fb43d8a40443939a7c17a89c053ff14c22ee4194044393b10774688c053ff1348b220794044393db7f17375c053ff11be6e653840443940789613d3c053ff0dcfcc5b8e4044394738a3b57cc053ff0c77dd872f404439451fc4c166c053ff0a88effe2a4044393fe1975f2dc053ff0c1fc8f3234044393bc903ea70c053ff0bbb1f255f4044393ac4f7ec35c053ff10342aa9f840443936f7e3d1ccc053ff0e736049ed404439325918a00ac053ff0fa58f712240443931550ca1cfc053ff10f51ac9b0404439304039abf3c053ff120e1f7d744044392f4cf4a559c053ff107faa044b4044392b239a38fcc053ff102363b2574044392a30553261c053ff0fcf80dc33404439294dd72368c053ff0f776c4828404439285a921ccec053ff101b00368740443927cbf6e3f8c053ff10be9424e64044392745bf26f2c053ff0eed02cd3a404439220ff54089c053ff0f98fa376940443921815a07b3c053ff1055b8993940443920e1f7d73dc053ff1101b0036840443920535c9e67c053ff11a975afb04044391fc4c16590c053ff127b2cc7084044391f14983d79
17,1353792888,Park,"",Parks - Western,Banksville Park,\x0000000003000000010000009ac05402674080f9904044352d7f950b95c0540288e79aae6d4044352b4d8ba40ec05402817b95a294404435211cb039efc05402820e62995240443520535c9e67c0540282be8bc16a4044351f601797ccc054028372e6a7694044351e6cd29132c054028427418d694044351d81f10668c0540284db9c73694044351c970f7b9ec0540285942917504044351bb4916ca4c054028650e779204044351ad2135dabc054028709741d0840443519ef954eb1c0540287c6327ed8404435190d173fb8c054028882f0e0a84044351832fcac8ec054028943e100604044351758e21965c054028986fcdee3404435170d62bf12c0540289ca18bd6640443516ca46e08fc054028a0d349be9404435168f8e7dddc054028a50507a6c4044351654d61b2ac054028a979e16d7404435161a1db878c054028adeebb34240443515e7c8d196c054028b26394fad40443515b573eab3c054028b71b8aa0040443515831f03d1c054028bbd38045340443515592d98bfc054028c08b75ea64044351526d8b1ddc054029ef0f16f4440443508893b7d85c054029f2fdb8fde404435084e831ad2c054029f6ec5b0794044350813cab820c054029fadafd11440443507e175d13dc054029ff0cbaf9640443507b784662cc05402a02fb5d031404435078d92fb1ac05402a072d1aeb44044350763a19008c05402a0b5ed8d37404435074213a0c7c05402a0fd3b29a24044350728e92d56c05402a140570825404435070fbeb9e5c05402a187a4a49040443506f6944674c05402a1a93293d140443506ee30caa3c05402a1c68ec52a40443506e5cd4ed3c05402a1e81cb46c40443506dd69d302c05402a209aaa3ad40443506dd69d302c05402a22706d50640443506dd69d302c05402a24894c44840443506e5cd4ed3c05402a26a22b38940443506e5cd4ed3c05402a28bb0a2cb40443506ee30caa3c05402a2ad3e920c40443506f6944674c05402a2ca9ac36540443506fef7c244c05402a2f8bdec5f40443506f6944674c05402a322af577140443506ee30caa3c05402a350d2806b40443506f6944674c05402a37ac3eb7d40443506fef7c244c05402a3a4b5568f404435070fbeb9e5c05402a3cea6c1a040443507314ca926c05402a3f4666eca4044350752da9867c05402a41a261bf3404435077ccc0379c05402a437824d4d40443507af20ea5bc05402a454de7ea640443507e175d13dc05402a469d7342f404435081c2e33f0c05402a47ecfe9b84044350856e696a2c05402a48b652370404435089a027525c05402a493c89f4140443508dd1e53a8c05402a493c89f4140443509203a322bc05402a48f96e15840443509635610aec05402a48733658840443509a671ef31c05402a47a9e2bd040443509e98dcdb3c05402a469d7342f4044350a24463066c05402a450acc0be4044350a5efe9318c05402a36199780c4044350c996b7671c05402a355043e534044350cb295e9e2c05402a06a6e32e440443509203a322bc054029acbc8c0cf4044350d5a5b9629c05402a0407cc7d240443513ad5bee3dc054029aa1d755bd4044351f255f351ac05402953dea465a40443529e4d5d80ec054028dbcec84f94044352135daad60c0540288e79aae6d4044352b4d8ba40ec05402674080f9904044352d7f950b95c054024b33daf8df4044350e56041893c054025579af1887404434f901083dbcc0540255ef1fddec404434f901083dbcc054025c6c11a1124044350014f8b589c054025fcc1871e7404434f901083dbcc0540268f8e7ddca404434e536501e26c054027a072d1aeb404434f901083dbcc054027e28240b78404434fdc1615ec0c05402803cd141a7404434f901083dbcc054028fb00bcbe6404434d8fd5cb791c054029e8815e397404434f722e1ac58c05402a1a93293d1404434fc58ab92c0c05402a72ead9275404435052934acb0c05402a6defc7a3a404435058dde7a74c05402a6c1a048e0404435059ea57215c05402a6a012599f40443505af6c69b6c05402a682b6284640443505c0336156c05402a66128390440443505c896dd27c05402a63f9a49c340443505d95dd4c7c05402a6223e186a40443505e1c15098c05402a600b0292840443505ea24cc68c05402a5df2239e740443505ea24cc68c05402a5bd944aa540443505f2884838c05402a59c065b6440443505f2884838c05402a57a786c2240443505f2884838c05402a55d1c3ac940443505f2884838c05402a53b8e4b8840443505f2884838c05402a51a005c4640443505ea24cc68c05402a4f8726d0540443505e1c15098c05402a4d6e47dc340443505d95dd4c7c05402a4b9884c6a40443505d0fa58f7c05402a497fa5d2940443505c896dd27c05402a459103c8e40443505a708ede5c05402a426bb55ac404435058dde7a74c05402a3f4666eca4044350574b40703c05402a3c64345d0404435055b899392c05402a3a08398a6404435054ac29bf1c05402a38fbca106404435054ac29bf1c05402a35d67ba234044350539fba451c05402a32b12d341404435052934acb0c05402a2f48c2e774044350520d130e0c05402a2c237479540443505186db50fc05402a28bb0a2cb40443505186db50fc05402a2595bbbe840443505186db50fc05402a222d5171e4044350520d130e0c05402a1f080303c404435052934acb0c05402a1b9f98b724044350531982880c05402a187a4a49040443505425f2021c05402a15db3397e40443505532617c2c05402a05dd8f92b40443505e1c15098c0540296feb4a6654044350c23fab10cc054029528f190d14044350d5a5b9629c0540290e23af31b40443510342aa9f8c054028f4730403a4044351148fd9fd3c054028b9fdbd2fa40443513b5bf6a0ec054028b502ababf40443513f077ccc0c054028b04ab606b404435142b302f73c054028ab92c06184044351465e89225c054028a265f0f5a40443514db59578ac0540289df1172ef404435151e75360dc05402899bf5946c4044351561911490c054028954a7f80140443515ad106ee3c054028915bdd76740443515f88fc936c0540288ce703afb40443516440f2389c054028811b1d92b40443517268d3283c054028750c1b97340443518090b417dc0540286940357a340443518eb895076c0540285d31337eb40443519ce075f70c05402851a8694034044351ab0856e69c05402845dc832334044351b9b66f933c0540283a53b8e4c4044351c864883fdc0540282ecaeea644044351d712a0ec7c0540282385404644044351e646f1562c054028183f91e644044351f57b41bfcc0540280dc33721d404435204295a6c6c05402753a3ec02f4044351055b89939c054026dd26b723f4044351fcd24e161c0540268986fcdee4044352aae297397c05402674080f9904044352d7f950b95
18,1420702341,Park,"",Parks - Western,Banksville School Park,\x00000000030000000100000023c0540259210385c640443426138fffbdc054025a7d24180d4044342539756c94c054025add9c27e940443425742dcf46c054025b2d4d402540443425d074213ac054026084a515cf404434209aaa3ad2c054026427c7c5264044341d8e864021c0540265e46067494044341c1d6cf851c05402666234a87e404434180d3cff65c054026683c297c04044341059ea5721c0540264ece9a2c64044340980b24207c054026640a6b93d4044340895d0b73dc0540269ad42c3ca404434064a9cdc44c054026f36ef805640443402d16b97ffc0540271971c10d84044340980b24207c054027342edbb5a4044340daa0cae64c054027610279570404434158fb43d8ac054027720c8cd6440443419b90ea9e7c05402785b5b70694044341d755bccafc054027980f55de6404434215336deb9c054027503b81b6540443424f6598e11c05402713ad5bee440443427e9531551c054026d8b1dd5d44044342b40f66a55c0540268a0d349bf4044343076c050bec0540266f5019f3c4044342d6238da3cc054025d5f56a7ad404434387df5cf25c0540259ea57214f4044342ec28b2a6bc0540258a76102794044342bcf91a32bc0540257f3061c7a4044342a3cea6c1ac0540257b41bfbdf404434297396d091c054025614df8b1540443425bfad2999c05402563a9f383f4044342528ae74f3c0540256861e92924044342528ae74f3c0540256cd6c2efd40443425529fe005c0540257fb69984a40443425e99e94abc0540259210385c640443426138fffbd
19,2014605692,Traffic Island/Median,https://tools.wprdc.org/images/pittsburgh/parks/Bates_St_Triangle.jpg,3rd Division,Bates St Triangle,\x00000000030000000100000018c053fd2fe82517e7404437aa0cae642cc053fd30b5aa7158404437a294141e9bc053fd37e6f71a7e404437a4b5568e82c053fd379fa97e13404437a5657fb69ac053fd37542a23c0404437a647fdc593c053fd372a38b8ae404437a708ede54bc053fd361dc93ea3404437ac36544fe3c053fd36113404ea404437ac68a936c6c053fd35efa615a9404437accd53048ac053fd35c182ecaf404437ad2999567ec053fd358f2e05cd404437ad7d7c2ca1c053fd3532e7b3d9404437add9c27e95c053fd34eb9a176e404437adfb506dd7c053fd34a44c7b03404437ae147ae148c053fd3458cd20b0404437ae1cde5d18c053fd340d4dc65c404437ae0c176577c053fd33c60029f1404437adea897636c053fd306a2b1705404437abda0dfdf0c053fd304ccee5ac404437abb01c92dec053fd301eabbcb2404437ab6d00b45bc053fd30014f8b59404437ab191dde37c053fd2ff08893b8404437aae6c8f755c053fd2fe3f359ff404437aa68f4b620c053fd2fe82517e7404437aa0cae642c
20,535602767,Traffic Island/Median,"",2nd Division,Baum Negley Triangle,\x0000000003000000010000000dc053fbb75a74c09c40443ab4959e6256c053fbc197e5647340443aae7d566cf4c053fbbd9cae211040443abb8800eae2c053fbb69552e2fc40443ab69552e2fcc053fbb70ef5664940443ab502ababebc053fbb71fbc5dea40443ab4d056c509c053fbb723ee1bd240443ab4bf8fcd68c053fbb7281fd9ba40443ab4b72c5198c053fbb73083558a40443ab4aec8d5c7c053fbb734b5137340443ab4a66559f7c053fbb738e6d15b40443ab4a66559f7c053fbb7457c0b1340443ab49e01de27c053fbb75a74c09c40443ab4959e6256
21,445268632,Park,"",Parks - Eastern,Baxter Park,\x0000000003000000010000001cc053f8dd872f33ca40443a630ec31162c053f8ddbdb5d89540443a62131a8ef7c053f8dcfcc5b8dc40443a61bf37b8d4c053f8de2691644140443a5b39e279ddc053f8df3300de4c40443a5553ef6b5dc053f8e0f3cb3e5740443a5625a682b6c053f8e646f1561940443a5892684cf0c053f8e7ab75643040443a5931ca7d67c053f8e90795f67740443a59d12caddec053f8eab367a0f940443a5a9a804966c053f8ed5ae1cde640443a5bd0e12e84c053f8eee0f3cb3e40443a5c810a569bc053f8f0307f23cd40443a5d18090b41c053f8f45e0b4e1240443a5f06f69446c053f8f383f0bae940443a6394face68c053f8f30e7ff58440443a6601bc98a2c053f8f2dc2b0ea240443a6705c896ddc053f8f284167a9640443a68db8bac71c053f8f23cc8de2b40443a6a55087011c053f8f20ea5b53140443a6b59146e4cc053f8f1cb89d6ae40443a6c6de76428c053f8ee9dd7ecbb40443a6afcce1c58c053f8eb0b7c350540443a6950fc71d6c053f8e7e1fc08fa40443a67d77fae36c053f8e731d2e0e340443a678c0053e3c053f8e46cfc829d40443a6644d87725c053f8e3b46fdeb540443a65f0f5a101c053f8dd872f33ca40443a630ec31162
22,15803168,Traffic Island/Median,"",3rd Division,Bedford Strip,\x0000000003000000010000007cc053ff68ad688377404438afe60c38f3c053ff4ea8da7f3d404438c6f7a0b5eec053ff4eb56fb8f5404438c6f7a0b5eec053ff4ebdd334c6404438c6f7a0b5eec053ff4eca686e7e404438c7000431bec053ff4ed6fda837404438c7000431bec053ff4edf612407404438c70867ad8ec053ff4eebf65dc0404438c710cb295fc053ff4ef459d990404438c7192ea52fc053ff4efcbd5561404438c729f59cd0c053ff4f0520d131404438c73abc9470c053ff4f0d844d01404438c743201041c053ff4f11b60ae9404438c753e707e1c053ff4f1a1986ba404438c764adff82c053ff4f1a1986ba404438c77574f723c053ff4f1e4b44a2404438c7863beec4c053ff4f1e4b44a2404438c7863beec4c053ff4f1e4b44a2404438c7a7c9de05c053ff4f1a1986ba404438c7c957cd46c053ff4f1a1986ba404438c7e28240b8c053ff4f11b60ae9404438c7f3493858c053ff4f0d844d01404438c7fbacb429c053ff4f09528f19404438c80c73abc9c053ff4efcbd5561404438c81d3aa36ac053ff4ef88b9778404438c8259e1f3ac053ff4ef0281ba8404438c82e019b0bc053ff4edb2f661f404438c83ec892abc053ff4102ff8ec1404438d4024b33dbc053ff40fa9c12f1404438d40aaeafabc053ff40ee06d938404438d40aaeafabc053ff40e5a35d68404438d40aaeafabc053ff40d90e23af404438d40aaeafabc053ff40d0aaa7df404438d4024b33dbc053ff40c8472c0e404438d4024b33dbc053ff40bfe3b03e404438d3f9e7b80bc053ff40bbb1f256404438d3f1843c3ac053ff40b34e7686404438d3f1843c3ac053ff40af1cb89d404438d3e920c06ac053ff40a6b93ccd404438d3e0bd449ac053ff409e55c0fd404438d3cff64cf9c053ff409a240315404438d3c792d128c053ff4095f2452c404438d3b6cbd988c053ff408d8ec95c404438d39da16617c053ff408d8ec95c404438d38cda6e76c053ff40895d0b74404438d36b4c7f35c053ff408d8ec95c404438d35a858794c053ff4091c08744404438d352220bc4c053ff4091c08744404438d3415b1423c053ff4095f2452c404438d330941c82c053ff409e55c0fd404438d32830a0b2c053ff40a2877ee5404438d31769a911c053ff40aaeafab5404438d30f062d41c053ff40af1cb89d404438d306a2b170c053ff40b780346e404438d2fe3f35a0c053ff4e874c8ffc404438c70867ad8ec053ff4e9c454584404438c6f7a0b5eec053ff4ea8da7f3d404438c6f7a0b5eec053ff68ad688377404438afe60c38f3c053ff68b5cbff47404438afe60c38f3c053ff68c2613900404438afe60c38f3c053ff68cac4b4d0404438afe60c38f3c053ff68d32830a1404438afee6fb4c4c053ff68db8bac71404438afee6fb4c4c053ff68e820e62a404438aff6d33094c053ff68ec52a412404438afff36ac64c053ff68f4b61fe2404438b0079a2835c053ff68fd199bb2404438b00ffda405c053ff69014b599b404438b020c49ba6c053ff69057d1783404438b029281776c053ff6909aed56b404438b039ef0f17c053ff690de09353404438b042528ae7c053ff691212513b404438b053198288c053ff691212513b404438b063e07a29c053ff691212513b404438b074a771c9c053ff690de09353404438b0c88a47edc053ff69014b599b404438b11c6d1e11c053ff69014b599b404438b11c6d1e11c053ff68f08461fa404438b1704ff434c053ff68d759ee89404438b1bbcf4e87c053ff68b9fdbd30404438b2074ea8dac053ff68986fcdee404438b24a6a875dc053ff6872b020c5404438b28522ea10c053ff6848beb5b3404438b2bfdb4cc2c053ff681a9b8cb9404438b2f23033a4c053ff67f0aa21a7404438b313be22e6c053ff61c79b34a4404438b851eb851fc053ff5e6362a5e8404438bb341e14bec053ff5154866a12404438c636b09635c053ff514c22ee42404438c63f141206c053ff513f8db489404438c63f141206c053ff5132f87ad1404438c63f141206c053ff5126634118404438c63f141206c053ff511dffc548404438c63f141206c053ff51159c4977404438c636b09635c053ff5109070fbf404438c636b09635c053ff5100a393ee404438c62e4d1a65c053ff50f40e5a36404438c625e99e95c053ff50e779207d404438c60cbf2b24c053ff50df15a4ad404438c6045baf53c053ff50df15a4ad404438c5fbf83383c053ff50d6b228dd404438c5f394b7b3c053ff50d2806af4404438c5e2cdc012c053ff50ce4ead0c404438c5d206c871c053ff50ca1cef24404438c5b078d930c053ff50ca1cef24404438c58eeae9eec053ff50ca1cef24404438c57e23f24ec053ff50d2806af4404438c55c96030cc053ff50d6b228dd404438c54bcf0b6bc053ff50dae3e6c5404438c5436b8f9bc053ff50e3476295404438c532a497fac053ff50ebaade65404438c52a411c2ac053ff5fdcdf6988404438b851eb851fc053ff638433d6c7404438b52c9d16fdc053ff65b63d3e4f404438b33daf8df8c053ff67c286f8ad404438b0fadf2ecfc053ff686e7e62dc404438b020c49ba6c053ff6872b020c5404438b00ffda405c053ff687b139c95404438b0079a2835c053ff687f455a7d404438afff36ac64c053ff688bda9436404438aff6d33094c053ff68900c521e404438afee6fb4c4c053ff689ca18bd6404438afee6fb4c4c053ff68a50507a7404438afe60c38f3c053ff68ad688377404438afe60c38f3
